DateCollected,BeeWeighedBy,DateBeeWeighed,PolWeighedBy,DatePolWeighed,DateEntered,Site,Habitat,BoxID,NestID,BoxNest_ID,NumCells_Complete,NumCells_Progress,Capped,Collected,Species,Cell_num-New-Old,Cell_num2,Cell_occupant,Life_stage,Sex,BeeMass_mg,PollenMass_mg,Nest notes,Cell_Notes,nBee_check,PollenMass_nCell_check,WrittenNotes from,Notes
2020-07-07,AH,2021-05-03,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,01,20.01,Larvae,Larvae,NA,24.9,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,02,20.02,Pollen,NA,NA,NA,111.2,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,03,20.03,Larvae,Larvae,NA,12.9,139,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",Assigned smallest larvae to this cell (highest pollen mass),JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,04,20.04,Pollen,NA,NA,NA,116.3,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,05,20.05,Pollen,NA,NA,NA,127.9,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,06,20.06,Pollen,NA,NA,NA,116.8,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-04-28,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,07,20.07,Larvae,Larvae,NA,45.8,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-05-04,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,08,20.08,Larvae,Larvae,NA,22.4,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-04-29,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,09,20.09,Larvae,Larvae,NA,32.1,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-05-02,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,10,20.10,Larvae,Larvae,NA,31.8,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-04-30,NA,NA,NA,H06,Burned,A,20,H06-A20,11,0,Y,Y,O. lignaria,11,20.11,Larvae,Larvae,NA,37.9,NA,"11 cells; 6 cocoons, 5 pollen balls. Pollen collected from cells 2-6. 7 Larvae counts",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,01,19.01,Pollen,NA,NA,NA,175,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",Bee counts have 5 recorded larvae,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,02,19.02,Pollen,NA,NA,NA,162.9,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",Bee counts have 5 recorded larvae,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,AH,2021-05-13,NA,NA,NA,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,03,19.03,Larvae,Larvae,NA,31.2,NA,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,03,19.03,Pollen,NA,NA,NA,195.1,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",Bee counts have 5 recorded larvae,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,AH,2021-05-14,NA,NA,NA,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,04,19.04,Larvae,Larvae,NA,30.1,NA,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,AH,2021-05-11,NA,NA,NA,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,05,19.05,Larvae,Larvae,NA,31.9,NA,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,AH,2021-05-12,NA,NA,NA,H06,Burned,B,19,H06-B19,7,0,Y,Y,O. lignaria,06,19.06,Larvae,Larvae,NA,44,NA,"7 cells; 4 cocoons, 1 larvae + pollen, 2 pollen balls. Collected pollen from cells 1-3",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Bee counts have 5 recorded larvae
2020-07-07,AH,2021-05-17,NA,NA,NA,H06,Burned,B,26,H06-B26,5,0,Y,Y,O. lignaria,01,26.01,Pupae,Pupae,M,19.8,NA,"5 cells,; 1 larvae (black), 2 cocoons, 2 pollen balls. Pollen collected from cells 4, 5",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-05-16,NA,NA,NA,H06,Burned,B,26,H06-B26,5,0,Y,Y,O. lignaria,02,26.02,Larvae,Larvae,NA,39.8,NA,"5 cells,; 1 larvae (black), 2 cocoons, 2 pollen balls. Pollen collected from cells 4, 5",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,AH,2021-05-15,NA,NA,NA,H06,Burned,B,26,H06-B26,5,0,Y,Y,O. lignaria,03,26.03,Larvae,Larvae,NA,36.3,NA,"5 cells,; 1 larvae (black), 2 cocoons, 2 pollen balls. Pollen collected from cells 4, 5",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,B,26,H06-B26,5,0,Y,Y,O. lignaria,04,26.04,Pollen,NA,NA,NA,143.3,"5 cells,; 1 larvae (black), 2 cocoons, 2 pollen balls. Pollen collected from cells 4, 5",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-07,NA,NA,JMD,2020-08-19,2021-01-16,H06,Burned,B,26,H06-B26,5,0,Y,Y,O. lignaria,05,26.05,Pollen,NA,NA,NA,272.7,"5 cells,; 1 larvae (black), 2 cocoons, 2 pollen balls. Pollen collected from cells 4, 5",,JMD 2/12/24,JMD 2/2/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-26,AH,2021-08-20,NA,NA,NA,H06,Burned,B,31,H06-B31,2,0,Y,Y,Unk,01,31.01,Larvae,Larvae,NA,28,NA,"green walls, very close together",BOB?,JMD 2/12/24,JMD 2/2/24,"Collection datasheets, Written bee count notes from AH",Not BOB
2020-07-26,AH,2021-08-19,NA,NA,NA,H06,Burned,B,31,H06-B31,2,0,Y,Y,Unk,02,31.02,Larvae,Larvae,NA,12.7,NA,"green walls, very close together",BOB?,JMD 2/12/24,JMD 2/2/24,"Collection datasheets, Written bee count notes from AH",Not BOB
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,A,25,H09-A25,1,0,N,Y,O. lignaria,01,25.01,Pollen,NA,NA,NA,1181.2,1 cell; huge long tube of pollen,"huge, long tube of pollen (this weight is divided between 2 centrifuge tubes; 841.7 + 339.5)",no bees,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain)",
2020-07-08,AH,2021-05-30,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,01,20.01,Larvae,Larvae,NA,69.3,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-29,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,02,20.02,Larvae,Larvae,NA,63.1,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-28,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,03,20.03,Larvae,Larvae,NA,23,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-27,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,04,20.04,Larvae,Larvae,NA,38,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-26,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,05,20.05,Larvae,Larvae,NA,64.4,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-25,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,06,20.06,Larvae,Larvae,NA,25.1,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-24,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,07,20.07,Larvae,Larvae,NA,28.4,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-23,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,08,20.08,Larvae,Larvae,NA,38.6,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-22,NA,NA,NA,H09,Burned,B,20,H09-B20,9,0,Y,Y,O. lignaria,09,20.09,Larvae,Larvae,NA,31.8,NA,9 cells; 9 cocoons,,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,,,JMD,2020-08-26,2021-01-16,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,00,21.00,Pollen,NA,NA,NA,18,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-01,NA,NA,NA,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,01,21.01,Larvae,Larvae,NA,17.7,82.3,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,,,JMD,2020-08-26,2021-01-16,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,02,21.02,Pollen,NA,NA,NA,150.2,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,,,JMD,2020-08-26,2021-01-16,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,03,21.03,Pollen,NA,NA,NA,265.6,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-03,NA,NA,NA,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,04,21.04,Larvae,Larvae,NA,58,NA,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-05-31,NA,NA,NA,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,05,21.05,Larvae,Larvae,NA,14,102.9,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-02,NA,NA,NA,H09,Burned,B,21,H09-B21,7,1,N,Y,O. lignaria,06,21.06,Larvae,Larvae,NA,28.7,NA,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,,,JMD,2020-08-26,2021-01-16,H09,Burned,B,21,H09-B21,7,1,N,Y,T. stansburyi,07,21.07,Larvae,Larvae,NA,NA,207.3,"7.5 cells; 1 cocoon, 4 larvae - 3 w/ pollen, 6 pollen balls. Pollen collected from cells 1-4, 6, 8",missing larvae weight. Was very small - T. stand,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-10,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,01,25.01,Larvae,Larvae,NA,58,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-09,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,02,25.02,Larvae,Larvae,NA,28.5,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-08,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,03,25.03,Larvae,Larvae,NA,27.5,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-07,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,04,25.04,Larvae,Larvae,NA,21.9,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-06,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,05,25.05,Larvae,Larvae,NA,36.7,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-05,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,06,25.06,Larvae,Larvae,NA,36.2,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-04,NA,NA,NA,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,07,25.07,Larvae,Larvae,NA,32.5,NA,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/7/20,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,25,H09-B25,8,0,Y,Y,O. lignaria,08,25.08,Pollen,NA,NA,NA,325.6,"8 cells; 7 cocoons, 1 pollen ball. Pollen collected from 8",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,T. stansburyi,01,28.01,Larvae,Larvae,NA,NA,112.7,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",Assigned beetle larvae to this cell (lower pollen mass),JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-12,NA,NA,NA,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,02,28.02,Larvae,Larvae,NA,26.9,NA,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,03,28.03,Pollen,NA,NA,NA,146.4,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-11,NA,NA,NA,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,04,28.04,Pupae,Pupae,M,20.9,NA,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,05,28.05,Pollen,NA,NA,NA,117.7,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,06,28.06,Pollen,NA,NA,NA,145.9,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,T. stansburyi,07,28.07,Larvae,Larvae,NA,NA,127.9,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",Assigned beetle larvae to this cell,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing larvae weight. Was very small
2020-07-08,AH,2021-06-13,NA,NA,NA,H09,Burned,B,28,H09-B28,9,0,Y,Y,O. lignaria,08,28.08,Pupae,Pupae,M,16.9,NA,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,28,H09-B28,9,0,Y,Y,T. stansburyi,09,28.09,Larvae,Larvae,NA,NA,105.5,"9 cells; 3 cocoons, 2 larvae + pollen, 4 pollen balls. Pollen collected from 1, 3, 5, 6, 7, 9",Assigned beetle larvae to this cell,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",Missing larvae weight. Was very small
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,01,29.01,Pollen,NA,NA,NA,102.6,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",VERY small larvae in pollen,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-14,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,02,29.02,Larvae,Larvae,NA,25.8,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-16,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,03,29.03,Larvae,Larvae,NA,43.1,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-18,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,04,29.04,Larvae,Larvae,NA,33,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-17,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,05,29.05,Larvae,Larvae,NA,28.7,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-19,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,06,29.06,Larvae,Larvae,NA,27.5,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-15,NA,NA,NA,H09,Burned,B,29,H09-B29,7,0,Y,Y,O. lignaria,07,29.07,Larvae,Larvae,NA,24.3,NA,"7 cells; 6 cocoons, 1 pollen ball. Pollen collected from 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,NA,NA,JMD,2020-08-26,2021-01-16,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,01,30.01,Pollen,NA,NA,NA,164.8,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/5/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-24,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,02,30.02,Larvae,Larvae,NA,30.9,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-23,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,03,30.03,Larvae,Larvae,NA,21.2,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-22,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,04,30.04,Larvae,Larvae,NA,33,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-21,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,05,30.05,Larvae,Larvae,NA,32.3,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-20,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,06,30.06,Larvae,Larvae,NA,20.7,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
2020-07-08,AH,2021-06-25,NA,NA,NA,H09,Burned,B,30,H09-B30,7,0,Y,Y,O. lignaria,07,30.07,Larvae,Larvae,NA,70.5,NA,"7 cells: 6 cocoons, 1 pollen ball in cell 1",,JMD 2/12/24,JMD 2/7/24,"Pollen weight Notes (large, yellow write in the rain), Written bee count notes from AH",
